Wlgth	Ta	Wlgth	Ta 0°	Wlgth	Ra 0°
		772.782091757319	0.000188279057354652	772.782091757319	99.9341403667907
		772.867049837072	0.00018716225739416	772.867049837072	99.9341593048938
		772.952026599113	0.000186057598610979	772.952026599113	99.9341780137839
		773	0.000185439382595043	773	99.9341884732107
		773.037022049606	0.000184964941948498	773.037022049606	99.9341964944762
		773.122036194716	0.000183884076832106	773.122036194716	99.9342147438531
		773.207069040611	0.000182814925397151	773.207069040611	99.9342327671465
		773.292120593464	0.000181757357770428	773.292120593464	99.9342505661458
		773.377190859446	0.000180711270914998	773.377190859446	99.9342681442947
		773.462279844736	0.000179676478386918	773.462279844736	99.9342854992794
		773.547387555512	0.000178652820519262	773.547387555512	99.9343026305065
		773.632513997958	0.000177640149488923	773.632513997958	99.9343195380007
		773.717659178256	0.000176638373318151	773.717659178256	99.9343362252356
		773.802823102595	0.000175647395615123	773.802823102595	99.9343526953782
		773.888005777165	0.000174667080036005	773.888005777165	99.9343689487616
		773.973207208159	0.000173697275750998	773.973207208159	99.9343849845976
		774	0.000173394503327047	774	99.9343899817492
		774.058427401773	0.000172737857233914	774.058427401773	99.9344008037506
		774.143666364205	0.000171788703541713	774.143666364205	99.9344164071285
		774.228924101656	0.000170849694920182	774.228924101656	99.9344317956166
		774.31420062033	0.000169920655883499	774.31420062033	99.9344469664107
		774.399495926434	0.000169001524013745	774.399495926434	99.9344619238645
		774.484810026176	0.0001680921948496	774.484810026176	99.9344766695341
		774.570142925769	0.000167192594896942	774.570142925769	99.934491206976
		774.655494631429	0.000166302564322562	774.655494631429	99.9345055337449
		774.740865149371	0.000165421974101108	774.740865149371	99.934519649438
		774.826254485817	0.00016455069527037	774.826254485817	99.9345335535425
		774.91166264699	0.000163688660663163	774.91166264699	99.9345472494214
		775	0.000162806899916477	775	99.9345611956688
		775.082535468421	0.000161991983404558	775.082535468421	99.9345740250866
		775.168000141139	0.000161157106555508	775.168000141139	99.9345871045177
		775.253483663504	0.000160331020824723	775.253483663504	99.9345999762082
		775.338986041751	0.000159513649586045	775.338986041751	99.9346126423839
		775.424507282121	0.000158704911855547	775.424507282121	99.9346251048897
		775.510047390855	0.000157904708926745	775.510047390855	99.9346373644202
		775.5956063742	0.000157112947117009	775.5956063742	99.9346494217214
		775.681184238401	0.000156329536409746	775.681184238401	99.9346612777653
		775.766780989711	0.000155554426925598	775.766780989711	99.9346729362053
		775.852396634382	0.000154787480154468	775.852396634382	99.9346843944871
		775.93803117867	0.000154028591811823	775.93803117867	99.9346956523738
		776	0.000153484486275404	776	99.9347036716645
		776.023684628835	0.00015327764765381	776.023684628835	99.9347067088922
		776.109356991137	0.000152534600339664	776.109356991137	99.9347175673108
		776.195048271842	0.000151799335332199	776.195048271842	99.9347282282962
		776.280758477215	0.00015107176096397	776.280758477215	99.9347386925006
		776.366487613528	0.000150351827683646	776.366487613528	99.9347489605556
		776.452235687052	0.000149639490331	776.452235687052	99.9347590330375
		776.538002704064	0.000148934651414254	776.538002704064	99.9347689105959
		776.623788670841	0.000148237209279033	776.623788670841	99.9347785938807
		776.709593593664	0.000147547082767751	776.709593593664	99.934788083474
		776.795417478818	0.000146864195146303	776.795417478818	99.9347973800003
		776.881260332588	0.00014618847036162	776.881260332588	99.934806484106
		776.967122161264	0.00014551987758299	776.967122161264	99.9348153995307
		777	0.000145265761967984	777	99.9348187621849
		777.053002971137	0.000144858295492071	777.053002971137	99.9348241236259
		777.138902768504	0.000144203639949867	777.138902768504	99.934832656301
		777.224821559661	0.000143555808214955	777.224821559661	99.9348409961835
		777.31075935091	0.00014291476893895	777.31075935091	99.9348491464615
		777.396716148552	0.000142280450343289	777.396716148552	99.934857107673
		777.482691958894	0.000141652782013509	777.482691958894	99.9348648803546
		777.568686788246	0.000141031696389101	777.568686788246	99.9348724650623
		777.654700642918	0.000140417124160835	777.654700642918	99.9348798623072
		777.740733529224	0.000139808998627005	777.740733529224	99.9348870726168
		777.826785453483	0.000139207254619836	777.826785453483	99.9348940965204
		777.912856422014	0.000138611825167265	777.912856422014	99.934900934503
		778	0.00013801547613934	778	99.9349076673418
		778.085055517186	0.000137439657708297	778.085055517186	99.9349140547653
		778.171183656482	0.00013686268677572	778.171183656482	99.9349203351316
		778.257330865357	0.000136291774993396	778.257330865357	99.9349264314568
		778.343497150146	0.000135726882019163	778.343497150146	99.9349323447775
		778.429682517185	0.000135168025131035	778.429682517185	99.9349380776668
		778.515886972815	0.000134615052424097	778.515886972815	99.9349436280382
		778.602110523378	0.000134067904743796	778.602110523378	99.9349489963392
		778.688353175218	0.000133526523707375	778.688353175218	99.9349541830108
		778.774614934685	0.000132990854055748	778.774614934685	99.9349591885179
		778.860895808129	0.000132460804287827	778.860895808129	99.9349640133188
		778.947195801902	0.000131936321336776	778.947195801902	99.9349686578454
		779	0.000131618201610974	779	99.9349714104738
		779.033514922363	0.00013141738361314	779.033514922363	99.934973122507
		779.11985317587	0.000130903982792037	779.11985317587	99.9349774076555
		779.206210568785	0.00013039603961017	779.206210568785	99.9349815137458
		779.292587107473	0.000129893482880667	779.292587107473	99.9349854412155
		779.378982798302	0.000129396258910715	779.378982798302	99.9349891904419
		779.465397647643	0.000128904410142417	779.465397647643	99.9349926926525
		779.551831661869	0.000128418018147655	779.551831661869	99.9349958417677
		779.638284847356	0.000127936761355792	779.638284847356	99.9349988111457
		779.724757210483	0.000127460632267092	779.724757210483	99.9350016038468
		779.811248757632	0.000126989575137611	779.811248757632	99.9350042210245
		779.897759495188	0.000126523529051524	779.897759495188	99.9350066643643
		779.984289429538	0.000126062467705398	779.984289429538	99.9350089321077
		780	0.00012597929832937	780	99.9350093249859
		780.070838567073	0.000125606356278946	780.070838567073	99.9350110232751
		780.157406914185	0.00012515515180738	780.157406914185	99.9350129379869
		780.243994477272	0.000124708796159046	780.243994477272	99.9350146781749
		780.330601262732	0.000124267269936527	780.330601262732	99.9350162459624
		780.417227276966	0.000123830517931536	780.417227276966	99.9350176408625
		780.503872526379	0.000123398483340863	780.503872526379	99.9350188622244
		780.590537017379	0.000122971030107561	780.590537017379	99.9350199081142
		780.677220756376	0.000122548191178342	780.677220756376	99.9350207806792
		780.763923749783	0.000122129946163	780.763923749783	99.9350214807435
		780.850646004016	0.000121716357028074	780.850646004016	99.9350220111273
		780.937387525494	0.000121307278417199	780.937387525494	99.9350223695479
		781	0.000121014830240366	781	99.9350225215512
		781.024148320638	0.000120902661799045	781.024148320638	99.9350225557313
		781.110928395874	0.000120502443778306	781.110928395874	99.9350225683978
		781.197727757628	0.000120106619052124	781.197727757628	99.9350224100048
		781.28454641233	0.000119715136066843	781.28454641233	99.9350220819238
		781.371384366414	0.000119327949904561	781.371384366414	99.9350215849813
		781.458241626316	0.000118945043643536	781.458241626316	99.9350209178039
		781.545118198474	0.000118566398240762	781.545118198474	99.9350200790484
		781.63201408933	0.000118191972947545	781.63201408933	99.9350190694682
		781.718929305329	0.000117821719908239	781.718929305329	99.9350178904692
		781.805863852919	0.000117455576500634	781.805863852919	99.9350165443827
		781.892817738549	0.000117093527058918	781.892817738549	99.9350150299792
		781.979790968672	0.000116735545414053	781.979790968672	99.9350133468993
		782	0.000116652961297668	782	99.935012931227
		782.066783549745	0.000116381628320398	782.066783549745	99.9350114927847
		782.153795488227	0.000116031713895922	782.153795488227	99.9350094703888
		782.240826790578	0.000115685767818295	782.240826790578	99.9350072800461
		782.327877463265	0.00011534375607596	782.327877463265	99.9350049219703
		782.414947512755	0.000115005648851833	782.414947512755	99.9350023964073
		782.502036945517	0.000114671389296056	782.502036945517	99.934999703598
		782.589145768025	0.000114340921780288	782.589145768025	99.9349968437784
		782.676273986756	0.000114014265443952	782.676273986756	99.9349938171239
		782.763421608188	0.000113691427417568	782.763421608188	99.934990623788
		782.850588638803	0.00011337237455772	782.850588638803	99.9349872639801
		782.937775085087	0.000113057044004639	782.937775085087	99.9349837379498
		783	0.000112834262863623	783	99.934981120415
		783.024980953527	0.000112745352443312	783.024980953527	99.9349800459353
		783.112206250613	0.000112437303662308	783.112206250613	99.9349761881037
		783.199450982839	0.000112132891312776	783.199450982839	99.9349721646257
		783.286715156701	0.000111832185251176	783.286715156701	99.9349679778367
		783.373998778699	0.000111535071312315	783.373998778699	99.9349636259851
		783.461301855336	0.000111241501768381	783.461301855336	99.9349591087945
		783.548624393115	0.000110951357099427	783.548624393115	99.9349544244603
		783.635966398545	0.000110664714083171	783.635966398545	99.9349495753572
		783.723327878136	0.000110381546217816	783.723327878136	99.9349445616423
		783.810708838404	0.000110101826957122	783.810708838404	99.9349393834652
		783.898109285864	0.000109825532953366	783.898109285864	99.9349340409976
		783.985529227036	0.000109552673509541	783.985529227036	99.9349285343409
		784	0.000109507845251373	784	99.9349276071023
		784.072968668442	0.000109283229489332	784.072968668442	99.9349228636349
		784.160427616609	0.000109017137890682	784.160427616609	99.9349170290807
		784.247906078063	0.000108754323673426	784.247906078063	99.9349110308602
		784.335404059337	0.000108494787338451	784.335404059337	99.9349048690903
		784.422921566965	0.000108238533000168	784.422921566965	99.9348985438811
		784.510458607483	0.000107985600323657	784.510458607483	99.9348920552695
		784.598015187432	0.000107735916643885	784.598015187432	99.934885403454
		784.685591313355	0.00010748944484257	784.685591313355	99.9348785885037
		784.773186991797	0.000107246055703497	784.773186991797	99.9348716083596
		784.860802229308	0.000107005838541165	784.860802229308	99.9348644653921
		784.948437032439	0.000106768796110512	784.948437032439	99.9348571602032
		785	0.000106630862797614	785	99.934852787769
		785.036091407744	0.000106534969567623	785.036091407744	99.9348496941678
		785.123765361781	0.0001063042528999	785.123765361781	99.9348420656155
		785.211458901111	0.000106076593322809	785.211458901111	99.9348342746726
		785.299172032297	0.000105851955556138	785.299172032297	99.9348263214475
		785.386904761905	0.000105630367752912	785.386904761905	99.9348182059918
		785.474657096505	0.000105411809169178	785.474657096505	99.9348099283805
		785.562429042668	0.000105196261308834	785.562429042668	99.9348014887021
		785.650220606971	0.000104983706520381	785.650220606971	99.9347928870461
		785.738031795991	0.000104774159713491	785.738031795991	99.9347841215891
		785.825862616308	0.000104567579242687	785.825862616308	99.934775193783
		785.913713074508	0.000104363938043607	785.913713074508	99.9347661042294
		786	0.000104166762752306	786	99.9347570233499
		786.089472930905	0.000103965307639219	786.089472930905	99.9347474448151
		786.177382342284	0.000103770330218013	786.177382342284	99.9347378727605
		786.265311417911	0.000103578220863657	786.265311417911	99.9347281391778
		786.353260164384	0.00010338896525981	786.353260164384	99.9347182441374
		786.441228588305	0.000103202534822036	786.441228588305	99.9347081868934
		786.529216696278	0.000103018902626305	786.529216696278	99.9346979667879
		786.617224494911	0.000102838076490296	786.617224494911	99.9346875853712
		786.705251990815	0.000102660100502209	786.705251990815	99.9346770438312
		786.793299190602	0.000102484952205775	786.793299190602	99.9346663420521
		786.88136610089	0.000102312564749041	786.88136610089	99.9346554790596
		786.969452728299	0.000102142862721067	786.969452728299	99.9346444549372
		787	0.000102084651519598	787	99.9346405948732
		787.057559079449	0.000101975868671497	787.057559079449	99.9346332696777
		787.145685160967	0.000101811591812558	787.145685160967	99.9346219232828
		787.233830979481	0.00010164998606407	787.233830979481	99.9346104137158
		787.321996541622	0.000101491066790088	787.321996541622	99.9345987428515
		787.410181854024	0.000101334831541688	787.410181854024	99.9345869108956
		787.498386923325	0.000101181331652583	787.498386923325	99.9345749177644
		787.586611756165	0.000101030482207598	787.586611756165	99.9345627635669
		787.674856359187	0.000100882255241269	787.674856359187	99.9345504489618
		787.763120739037	0.000100736353499279	787.763120739037	99.9345378875946
		787.851404902365	0.000100592639696924	787.851404902365	99.9345250230257
		787.939708855822	0.000100451510261663	787.939708855822	99.9345119959615
		788	0.000100356644833919	788	99.93450300965
		788.028032606064	0.000100312951520625	788.028032606064	99.9344988062778
		788.116376159748	0.000100176970246719	788.116376159748	99.9344854551341
		788.204739523536	0.000100043553250116	788.204739523536	99.9344719425
		788.293122704092	9.9912690156654E-5	788.293122704092	99.9344582683598
		788.381525708083	9.9784370858033E-5	788.381525708083	99.9344444326951
		788.469948542178	9.96586095419967E-5	788.469948542178	99.9344304373202
		788.558391213051	9.95353750045947E-5	788.558391213051	99.9344162806824
		788.646853727378	9.9414651159458E-5	788.646853727378	99.9344019623376
		788.735336091838	9.92963958304465E-5	788.735336091838	99.9343874802178
		788.823838313114	9.91806324759375E-5	788.823838313114	99.9343728364019
		788.912360397889	9.90673507601708E-5	788.912360397889	99.9343580308422
		789	9.89576564153295E-5	789	99.934343216817
		789.089464184693	9.8848191987173E-5	789.089464184693	99.9343279342846
		789.178045900108	9.87423464456788E-5	789.178045900108	99.9343126440413
		789.266647505793	9.86390144442157E-5	789.266647505793	99.9342971930444
		789.355269008448	9.85381195038877E-5	789.355269008448	99.9342815800354
		789.443910414776	9.84395798275775E-5	789.443910414776	99.9342658037078
		789.532571731484	9.83434114991021E-5	789.532571731484	99.9342498644204
		789.621252965279	9.82496548779549E-5	789.621252965279	99.9342337629299
		789.709954122875	9.81582998754368E-5	789.709954122875	99.9342174991503
		789.798675210986	9.80693403483812E-5	789.798675210986	99.9342010730167
		789.887416236332	9.79827693443857E-5	789.887416236332	99.9341844844547
		789.976177205631	9.78985768201425E-5	789.976177205631	99.934167733366
		790	9.78763876805958E-5	790	99.9341632104697
		790.06495812561	9.78167582599743E-5	790.06495812561	99.9341508196829
		790.153759002994	9.77373063100274E-5	790.153759002994	99.9341337433153
		790.242579844515	9.76602123349753E-5	790.242579844515	99.9341165041612
		790.331420656905	9.75854720711591E-5	790.331420656905	99.9340991021415
		790.420281446901	9.75130781357821E-5	790.420281446901	99.9340815371533
		790.509162221243	9.74430234919608E-5	790.509162221243	99.934063809092
		790.598062986671	9.73753039277364E-5	790.598062986671	99.9340459178657
		790.686983749933	9.73099120785586E-5	790.686983749933	99.9340278633594
		790.775924517775	9.72468425143994E-5	790.775924517775	99.9340096454655
		790.86488529695	9.71860910557343E-5	790.86488529695	99.9339912640799
		790.953866094212	9.71276503381815E-5	790.953866094212	99.933972719075
		791	9.70982638461598E-5	791	99.9339630412532
		791.042866916319	9.70715165463507E-5	791.042866916319	99.9339540103406
		791.13188777003	9.7017685519696E-5	791.13188777003	99.9339351377601
		791.220928662111	9.69661498775769E-5	791.220928662111	99.9339161011937
		791.309989599326	9.69169074293889E-5	791.309989599326	99.9338969005283
		791.399070588447	9.68699504318902E-5	791.399070588447	99.9338775354118
		791.488171636246	9.68252478178229E-5	791.488171636246	99.9338580040399
		791.577292749498	9.67828259856631E-5	791.577292749498	99.9338383081734
		791.666433934982	9.67426893494948E-5	791.666433934982	99.9338184482831
		791.755595199481	9.67048458621158E-5	791.755595199481	99.9337984250848
		791.844776549779	9.66692720543671E-5	791.844776549779	99.9337782369613
		791.933977992664	9.66359631752184E-5	791.933977992664	99.9337578837558
		792	9.6612770672918E-5	792	99.9337427160136
		792.023199534928	9.66049159361691E-5	792.023199534928	99.9337373653159
		792.112441183364	9.65761288575576E-5	792.112441183364	99.9337166814959
		792.201702944769	9.65495971391224E-5	792.201702944769	99.9336958321269
		792.290984825945	9.6525319117375E-5	792.290984825945	99.9336748170536
		792.380286833693	9.65032932871914E-5	792.380286833693	99.9336536361178
		792.469608974821	9.64834881649994E-5	792.469608974821	99.9336322873513
		792.558951256139	9.64659259164524E-5	792.558951256139	99.9336107720876
		792.648313684457	9.64506063093906E-5	792.648313684457	99.9335890905527
		792.737696266593	9.64374647522766E-5	792.737696266593	99.9335672445536
		792.827099009365	9.64265648904882E-5	792.827099009365	99.9335452318281
		792.916521919594	9.64179273535972E-5	792.916521919594	99.9335230521628
		793	9.641195387397E-5	793	99.9335022006713
		793.095428269728	9.64075145182384E-5	793.095428269728	99.9334781911571
		793.184911723291	9.64056504079659E-5	793.184911723291	99.9334555086574
		793.27441537163	9.64060032205631E-5	793.27441537163	99.9334326572793
		793.363939221581	9.64085920589067E-5	793.363939221581	99.9334096380367
		793.453483279985	9.64134335374825E-5	793.453483279985	99.9333864519835
		793.543047553685	9.64205212493793E-5	793.543047553685	99.933363098465
		793.632632049528	9.64298441360486E-5	793.632632049528	99.9333395764704
		793.722236774363	9.64413749889168E-5	793.722236774363	99.9333158841251
		793.811861735042	9.6455134317649E-5	793.811861735042	99.9332920224587
		793.901506938422	9.64711294328514E-5	793.901506938422	99.9332679916786
		794	9.64913068417195E-5	794	99.9332414024122
		794.08085810072	9.6509885006057E-5	794.08085810072	99.933219425978
		794.170564073366	9.65325958501573E-5	794.170564073366	99.9331948882449
		794.260290316166	9.65574324825919E-5	794.260290316166	99.933170178881
		794.350036835992	9.65845085887229E-5	794.350036835992	99.9331452992786
		794.439803639717	9.66138729572703E-5	794.439803639717	99.9331202499006
		794.529590734219	9.66455640482265E-5	794.529590734219	99.9330950310443
		794.619398126379	9.66794999932368E-5	794.619398126379	99.9330696412362
		794.70922582308	9.67156637642539E-5	794.70922582308	99.9330440790882
		794.799073831209	9.67540607638602E-5	794.799073831209	99.9330183445582
		794.888942157656	9.67947087301863E-5	794.888942157656	99.9329924383358
		794.978830809314	9.68376076779847E-5	794.978830809314	99.9329663601569
		795	9.68480370103957E-5	795	99.9329601944441
		795.068739793079	9.68827616814381E-5	795.068739793079	99.9329401097722
		795.15866911585	9.6930174315916E-5	795.15866911585	99.9329136869265
		795.24861878453	9.69797470551172E-5	795.24861878453	99.9328870914611
		795.338588806024	9.70315754387665E-5	795.338588806024	99.9328603230156
		795.428579187241	9.7085686180929E-5	795.428579187241	99.9328333815309
		795.518589935092	9.71421877945169E-5	795.518589935092	99.9328062682243
		795.608621056491	9.72009642382846E-5	795.608621056491	99.9327789811135
		795.698672558359	9.72620087755916E-5	795.698672558359	99.9327515192919
		795.788744447614	9.73253114284793E-5	795.788744447614	99.9327238816483
		795.878836731182	9.73909005911117E-5	795.878836731182	99.9326960693548
		795.96894941599	9.745872536805E-5	795.96894941599	99.9326680821804
		796	9.74826039360384E-5	796	99.9326583994169
		796.059082508968	9.75287871333539E-5	796.059082508968	99.9326399198376
		796.149236017051	9.76011478697857E-5	796.149236017051	99.9326115819723
		796.239409947174	9.76758010599482E-5	796.239409947174	99.9325829365134
		796.329604306279	9.7752705720096E-5	796.329604306279	99.9325539714022
		796.419819101307	9.78319232537146E-5	796.419819101307	99.9325248293862
		796.510054339206	9.79134559921616E-5	796.510054339206	99.9324955101431
		796.600310026923	9.79973118733398E-5	796.600310026923	99.932466013371
		796.690586171414	9.80834908258468E-5	796.690586171414	99.9324363387623
		796.780882779631	9.81718944442489E-5	796.780882779631	99.9324064861054
		796.871199858536	9.82626382181562E-5	796.871199858536	99.9323764549646
		796.961537415089	9.8355754959006E-5	796.961537415089	99.9323462449774
		797	9.83961437950967E-5	797	99.932333330305
		797.051895456257	9.8451308757201E-5	797.051895456257	99.9323158557357
		797.142273989006	9.85492226044929E-5	797.142273989006	99.9322852870214
		797.232673020308	9.86494522543961E-5	797.232673020308	99.9322545385516
		797.323092557139	9.87519871006193E-5	797.323092557139	99.9322236100055
		797.413532606476	9.88569017318634E-5	797.413532606476	99.9321925009706
		797.5039931753	9.89642731756927E-5	797.5039931753	99.9321612110056
		797.594474270595	9.90740831073114E-5	797.594474270595	99.9321297397967
		797.684975899349	9.91862960302196E-5	797.684975899349	99.9320980870503
		797.775498068552	9.93008219087569E-5	797.775498068552	99.9320662525124
		797.866040785197	9.94177420181322E-5	797.866040785197	99.9320342357475
		797.956604056281	9.95370881242948E-5	797.956604056281	99.9320020363684
		798	9.95951831343265E-5	798	99.9319865448339
		798.047187888805	9.96589835579138E-5	798.047187888805	99.9319696538521
		798.137792289772	9.97833236487599E-5	798.137792289772	99.9319370879838
		798.228417266187	9.99100939102648E-5	798.228417266187	99.9319043384149
		798.319062825061	0.000100039223626138	798.319062825061	99.9318714048525
		798.409728973406	0.000100170823015056	798.409728973406	99.931838286811
		798.500415718238	0.000100304944986437	798.500415718238	99.9318049838479
		798.591123066577	0.000100441630658814	798.591123066577	99.9317714955333
		798.681851025444	0.000100580815552336	798.681851025444	99.9317378215782
		798.772599601865	0.00010072242048588	798.772599601865	99.9317039604884
		798.863368802869	0.000100866472901415	798.863368802869	99.9316699120897
		798.954158635488	0.000101013053691824	798.954158635488	99.9316356768553
		799	0.000101088054393895	799	99.9316183232374
		799.044969106756	0.000101162288253161	799.044969106756	99.9316012558345
		799.135800223712	0.000101314112742311	799.135800223712	99.9315666476658
		799.226651993397	0.000101468498922796	799.226651993397	99.9315318514408
		799.317524422856	0.000101625336451143	799.317524422856	99.9314968668719
		799.408417519138	0.000101784748342864	799.408417519138	99.9314616934234
		799.499331289292	0.000101946765725091	799.499331289292	99.9314263303864
		799.590265740374	0.000102111469187917	799.590265740374	99.9313907755942
		799.681220879441	0.000102278791881233	799.681220879441	99.931355030629
		799.772196713553	0.000102448715306586	799.772196713553	99.9313190957601
		799.863193249775	0.000102621213266861	799.863193249775	99.9312829714232
		799.954210495173	0.000102796366617792	799.954210495173	99.9312466556094
		800	0.000102885476537198	800	99.931228316236
		800.045248456818	0.000102974175764334	800.045248456818	99.9312101467975
		800.136307141784	0.000103154653486091	800.136307141784	99.9311734445223
		800.227386557147	0.000103337825567293	800.227386557147	99.9311365494206
		800.318486709988	0.000103523816886348	800.318486709988	99.93109946239
		800.409607607389	0.000103712582095481	800.409607607389	99.9310621822442
		800.500749256437	0.000103904084119857	800.500749256437	99.9310247078991
		800.591911664222	0.000104098216399079	800.591911664222	99.9309870390151
		800.683094837837	0.000104295095325263	800.683094837837	99.9309491750143
		800.774298784377	0.000104494750659092	800.774298784377	99.9309111152715
		800.865523510943	0.000104697163292203	800.865523510943	99.930872857394
		800.956769024637	0.000104902384418642	800.956769024637	99.9308344029404
		801	0.000105000583996836	801	99.930816118008
		801.048035332564	0.000105110462517908	801.048035332564	99.9307957513804
		801.139322441835	0.000105321480796774	801.139322441835	99.9307569021341
		801.230630359561	0.000105535355523254	801.230630359561	99.9307178548403
		801.321959092857	0.000105752055435959	801.321959092857	99.9306786100211
		801.413308648843	0.000105971582352874	801.413308648843	99.9306391674753
		801.504679034641	0.000106194013488218	801.504679034641	99.9305995253859
		801.596070257376	0.000106419340944652	801.596070257376	99.9305596818656
		801.687482324177	0.000106647591457181	801.687482324177	99.9305196369459
		801.778915242175	0.000106878797107309	801.778915242175	99.930479390935
		801.870369018506	0.000107113088306455	801.870369018506	99.930438943161
		801.961843660307	0.000107350397209614	801.961843660307	99.9303982932125
		802	0.000107450257018357	802	99.9303812799947
		802.053339174722	0.000107590715966528	802.053339174722	99.9303574405963
		802.144855568893	0.000107833949532814	802.144855568893	99.9303163871458
		802.23639284997	0.000108080228803322	802.23639284997	99.9302751299634
		802.327951025104	0.000108329565020456	802.327951025104	99.9302336680849
		802.419530101449	0.000108581952011526	802.419530101449	99.9301919995696
		802.511130086164	0.000108837441921906	802.511130086164	99.9301501256758
		802.602750986409	0.000109096052795958	802.602750986409	99.9301080458436
		802.69439280935	0.000109357803504579	802.69439280935	99.9300657595109
		802.786055562154	0.000109622717048976	802.786055562154	99.9300232661232
		802.877739251991	0.000109890811454174	802.877739251991	99.9299805651057
		802.969443886036	0.000110162108108433	802.969443886036	99.9299376558882
		803	0.000110253205969898	803	99.9299233143201
		803.061169471467	0.000110436630082516	803.061169471467	99.929894537901
		803.152916015464	0.00011071439538872	803.152916015464	99.9298512105537
		803.244683525212	0.000110995428005143	803.244683525212	99.9298076732684
		803.336472007898	0.000111279751070652	803.336472007898	99.9297639254598
		803.428281470713	0.000111567417801345	803.428281470713	99.9297199686565
		803.520111920851	0.000111858422079933	803.520111920851	99.9296758002816
		803.611963365508	0.000112152799673898	803.611963365508	99.9296314192803
		803.703835811886	0.000112450659619636	803.703835811886	99.9295868231982
		803.795729267188	0.000112751926292542	803.795729267188	99.9295420135801
		803.887643738622	0.000113056571601806	803.887643738622	99.9294969898664
		803.979579233398	0.000113364558518564	803.979579233398	99.9294517515027
		804	0.000113433430271903	804	99.9294416753264
		804.071535758729	0.000113676023133319	804.071535758729	99.9294062977446
		804.163513321833	0.000113990987889471	804.163513321833	99.9293606279556
		804.25551192993	0.000114309477996177	804.25551192993	99.9293147415022
		804.347531590244	0.000114631521355221	804.347531590244	99.9292686377526
		804.439572310002	0.0001149571404699	804.439572310002	99.9292223160541
		804.531634096434	0.00011528636339515	804.531634096434	99.9291757757639
		804.623716956772	0.000115619218186593	804.623716956772	99.929129016234
		804.715820898256	0.000115955692817544	804.715820898256	99.9290820347356
		804.807945928124	0.000116295847911686	804.807945928124	99.9290348323871
		804.90009205362	0.000116639505698776	804.90009205362	99.9289872581346
		805	0.000117016108775516	805	99.9289353204703
		805.084447620487	0.000117337809093076	805.084447620487	99.9288912257386
		805.176657076362	0.000117692632823004	805.176657076362	99.9288428744192
		805.268887656872	0.00011805127354698	805.268887656872	99.9287942987618
		805.361139369278	0.000118413764426287	805.361139369278	99.9287454980836
		805.453412220842	0.000118780132950003	805.453412220842	99.9286964716804
		805.545706218833	0.00011915040868177	805.545706218833	99.9286472188475
		805.638021370519	0.000119524625043252	805.638021370519	99.9285977388847
		805.730357683174	0.000119902809674626	805.730357683174	99.92854803107
		805.822715164075	0.000120284995285443	805.822715164075	99.928498094689
		805.915093820503	0.000120671215560728	805.915093820503	99.9284479290236
		806	0.000121029666733557	806	99.9284016268106
		806.099914689074	0.000121455803762151	806.099914689074	99.9283469024794
		806.192356915794	0.000121854275561568	806.192356915794	99.9282960421326
		806.284820347194	0.000122256949014114	806.284820347194	99.9282449519465
		806.377304990571	0.000122663822082681	806.377304990571	99.9281936287817
		806.469810853225	0.000123074927984656	806.469810853225	99.9281420718803
		806.56233794246	0.000123490298089277	806.56233794246	99.9280902804739
		806.654886265582	0.000123909971962503	806.654886265582	99.9280382538087
		806.747455829902	0.000124333894199049	806.747455829902	99.9279859902441
		806.840046642733	0.000124762044489137	806.840046642733	99.9279334884744
		806.932658711393	0.000125194604149972	806.932658711393	99.9278807491053
		807	0.000125511927887649	807	99.927842259244
		807.0252920432	0.000125631741495885	807.0252920432	99.9278277726385
		807.11794664548	0.000126073462661794	807.11794664548	99.9277745579632
		807.21062252556	0.000126519708150799	807.21062252556	99.9277211033223
		807.303319690769	0.000126970478614329	807.303319690769	99.9276674059894
		807.396038148441	0.000127425838478088	807.396038148441	99.9276134664592
		807.488777905914	0.000127885838998549	807.488777905914	99.9275592845193
		807.581538970527	0.000128350556747265	807.581538970527	99.9275048617404
		807.674321349626	0.00012881999781882	807.674321349626	99.9274501950483
		807.767125050557	0.000129294194239909	807.767125050557	99.9273952831309
		807.859950080671	0.000129773150255983	807.859950080671	99.9273401232778
		807.952796447321	0.00013025695153716	807.952796447321	99.9272847168513
		808	0.000130504746918252	808	99.9272564580355
		808.045664157866	0.000130745587096001	808.045664157866	99.9272290639105
		808.138553219666	0.000131239040765652	808.138553219666	99.9271731645943
		808.231463640084	0.000131737466723513	808.231463640084	99.9271170161551
		808.32439542649	0.000132240988980683	808.32439542649	99.9270606162601
		808.417348586253	0.00013274964984234	808.417348586253	99.9270039640922
		808.510323126748	0.00013326341913763	808.510323126748	99.9269470601591
		808.603319055353	0.000133782371126236	808.603319055353	99.9268899054008
		808.696336379448	0.0001343065363071	808.696336379448	99.9268324978933
		808.789375106419	0.000134835949633462	808.789375106419	99.9267748359592
		808.882435243653	0.000135370610854825	808.882435243653	99.9267169163288
		808.975516798542	0.00013591060955934	808.975516798542	99.9266587401421
		809	0.000136053518079951	809	99.9266433976342
		809.068619778479	0.000136455983333768	809.068619778479	99.9266003067953
		809.161744190865	0.000137006589668665	809.161744190865	99.9265416155732
		809.254890043099	0.000137562684955532	809.254890043099	99.9264826653201
		809.348057342587	0.000138124377048412	809.348057342587	99.9264234550254
